anon_instance_id,category,phase,n_successes,n_attempts,success_rate,infra_failure_count
TRN-39DF9875526C28AF,C,base,1,4,0.25,
TRN-39DF9875526C28AF,C,initial_rl,0,4,0.0,0
TRN-39DF9875526C28AF,C,repair_sft,0,4,0.0,0
TRN-39E0FE8CAE8E8264,C,base,1,4,0.25,
TRN-39E0FE8CAE8E8264,C,initial_rl,3,4,0.75,0
TRN-39E0FE8CAE8E8264,C,repair_sft,1,4,0.25,0
TRN-39E9055F8B3A0060,C,base,2,4,0.5,
TRN-39E9055F8B3A0060,C,initial_rl,3,4,0.75,0
TRN-39E9055F8B3A0060,C,repair_sft,3,4,0.75,0
TRN-39E9A9D411064687,C,base,1,4,0.25,
TRN-39E9A9D411064687,C,initial_rl,1,4,0.25,0
TRN-39E9A9D411064687,C,repair_sft,1,4,0.25,0
TRN-3A15685AAEA152CF,C,base,1,4,0.25,
TRN-3A15685AAEA152CF,C,initial_rl,0,4,0.0,0
TRN-3A15685AAEA152CF,C,repair_sft,2,4,0.5,0
TRN-3A1B54CB4307FC83,C,base,2,4,0.5,
TRN-3A1B54CB4307FC83,C,initial_rl,2,4,0.5,0
TRN-3A1B54CB4307FC83,C,repair_sft,3,4,0.75,0
TRN-3A50D961982854D9,C,base,1,4,0.25,
TRN-3A50D961982854D9,C,initial_rl,1,4,0.25,0
TRN-3A50D961982854D9,C,repair_sft,1,4,0.25,0
TRN-3A772F47452A6FAD,C,base,1,4,0.25,
TRN-3A772F47452A6FAD,C,initial_rl,1,4,0.25,0
TRN-3A772F47452A6FAD,C,repair_sft,2,4,0.5,0
TRN-3A7B6421891414F6,C,base,2,4,0.5,
TRN-3A7B6421891414F6,C,initial_rl,1,4,0.25,0
TRN-3A7B6421891414F6,C,repair_sft,0,4,0.0,0
TRN-3ABF597F529161DE,C,base,2,4,0.5,
TRN-3ABF597F529161DE,C,initial_rl,4,4,1.0,0
TRN-3ABF597F529161DE,C,repair_sft,2,4,0.5,0
TRN-3AE5A5A8F97FB4E7,C,base,2,4,0.5,
TRN-3AE5A5A8F97FB4E7,C,initial_rl,1,4,0.25,0
TRN-3AE5A5A8F97FB4E7,C,repair_sft,3,4,0.75,0
TRN-3B2AE34B2E8AD65C,C,base,2,4,0.5,
TRN-3B2AE34B2E8AD65C,C,initial_rl,3,4,0.75,0
TRN-3B2AE34B2E8AD65C,C,repair_sft,2,4,0.5,0
TRN-3B3E2E9832F75B1E,C,base,1,4,0.25,
TRN-3B3E2E9832F75B1E,C,initial_rl,2,4,0.5,0
TRN-3B3E2E9832F75B1E,C,repair_sft,2,4,0.5,0
TRN-3B692A8025951E76,C,base,1,4,0.25,
TRN-3B692A8025951E76,C,initial_rl,0,4,0.0,0
TRN-3B692A8025951E76,C,repair_sft,0,4,0.0,0
TRN-3BB6F1122516027B,C,base,1,4,0.25,
TRN-3BB6F1122516027B,C,initial_rl,0,4,0.0,0
TRN-3BB6F1122516027B,C,repair_sft,3,4,0.75,0
TRN-3BD94B266D78B7D8,C,base,2,4,0.5,
TRN-3BD94B266D78B7D8,C,initial_rl,3,4,0.75,0
TRN-3BD94B266D78B7D8,C,repair_sft,3,4,0.75,0
TRN-3BF5B891407C52FB,C,base,2,4,0.5,
TRN-3BF5B891407C52FB,C,initial_rl,3,4,0.75,0
TRN-3BF5B891407C52FB,C,repair_sft,3,4,0.75,0
TRN-3C0C4991F9EEDF67,C,base,1,4,0.25,
TRN-3C0C4991F9EEDF67,C,initial_rl,0,4,0.0,0
TRN-3C0C4991F9EEDF67,C,repair_sft,0,4,0.0,0
TRN-3C493E37721B5EE5,C,base,1,4,0.25,
TRN-3C493E37721B5EE5,C,initial_rl,0,4,0.0,0
TRN-3C493E37721B5EE5,C,repair_sft,0,4,0.0,0
TRN-3C733FE5DBDF1849,C,base,2,4,0.5,
TRN-3C733FE5DBDF1849,C,initial_rl,1,4,0.25,0
TRN-3C733FE5DBDF1849,C,repair_sft,2,4,0.5,0
TRN-3C9915FD4873F58E,C,base,2,4,0.5,
TRN-3C9915FD4873F58E,C,initial_rl,3,4,0.75,0
TRN-3C9915FD4873F58E,C,repair_sft,4,4,1.0,0
TRN-3D12529DA7F5935A,C,base,2,4,0.5,
TRN-3D12529DA7F5935A,C,initial_rl,1,4,0.25,0
TRN-3D12529DA7F5935A,C,repair_sft,2,4,0.5,0
TRN-3D2923D695A00B4E,C,base,1,4,0.25,
TRN-3D2923D695A00B4E,C,initial_rl,1,4,0.25,0
TRN-3D2923D695A00B4E,C,repair_sft,0,4,0.0,0
TRN-3D2DE2D798AC1BB1,C,base,0,4,0.0,
TRN-3D2DE2D798AC1BB1,C,initial_rl,0,4,0.0,0
TRN-3D2DE2D798AC1BB1,C,repair_sft,0,4,0.0,0
TRN-3D3551211D5C6B59,C,base,1,4,0.25,
TRN-3D3551211D5C6B59,C,initial_rl,2,4,0.5,0
TRN-3D3551211D5C6B59,C,repair_sft,2,4,0.5,0
TRN-3D4DDE0588642DA3,C,base,3,4,0.75,
TRN-3D4DDE0588642DA3,C,initial_rl,4,4,1.0,0
TRN-3D4DDE0588642DA3,C,repair_sft,3,4,0.75,0
TRN-3D6F7C4C5EDDD168,C,base,1,4,0.25,
TRN-3D6F7C4C5EDDD168,C,initial_rl,0,4,0.0,0
TRN-3D6F7C4C5EDDD168,C,repair_sft,2,4,0.5,0
TRN-3D8696DE5029332B,C,base,1,4,0.25,
TRN-3D8696DE5029332B,C,initial_rl,4,4,1.0,0
TRN-3D8696DE5029332B,C,repair_sft,3,4,0.75,0
TRN-3DBAA63F01B66CB4,C,base,1,4,0.25,
TRN-3DBAA63F01B66CB4,C,initial_rl,1,4,0.25,0
TRN-3DBAA63F01B66CB4,C,repair_sft,2,4,0.5,0
TRN-3DED2EB3C532B914,C,base,1,4,0.25,
TRN-3DED2EB3C532B914,C,initial_rl,2,4,0.5,0
TRN-3DED2EB3C532B914,C,repair_sft,2,4,0.5,0
TRN-3E17D0EAA132F410,C,base,1,4,0.25,
TRN-3E17D0EAA132F410,C,initial_rl,0,4,0.0,0
TRN-3E17D0EAA132F410,C,repair_sft,2,4,0.5,0
TRN-3E2706F14686F5EE,C,base,1,4,0.25,
TRN-3E2706F14686F5EE,C,initial_rl,1,4,0.25,0
TRN-3E2706F14686F5EE,C,repair_sft,3,4,0.75,0
TRN-3E280F72E78A95BD,C,base,3,4,0.75,
TRN-3E280F72E78A95BD,C,initial_rl,2,4,0.5,0
TRN-3E280F72E78A95BD,C,repair_sft,4,4,1.0,0
TRN-3E33D34FEE9CF709,C,base,1,4,0.25,
TRN-3E33D34FEE9CF709,C,initial_rl,2,4,0.5,0
TRN-3E33D34FEE9CF709,C,repair_sft,3,4,0.75,0
TRN-3E42A207B8CEA640,C,base,2,4,0.5,
TRN-3E42A207B8CEA640,C,initial_rl,1,4,0.25,0
TRN-3E42A207B8CEA640,C,repair_sft,2,4,0.5,0
TRN-3E4385868968FDB7,C,base,1,4,0.25,
TRN-3E4385868968FDB7,C,initial_rl,1,4,0.25,0
TRN-3E4385868968FDB7,C,repair_sft,2,4,0.5,0
TRN-3E90001672DBA6ED,C,base,2,4,0.5,
TRN-3E90001672DBA6ED,C,initial_rl,1,4,0.25,0
TRN-3E90001672DBA6ED,C,repair_sft,4,4,1.0,0
TRN-3EDB74A7AA3B9BF2,C,base,0,4,0.0,
TRN-3EDB74A7AA3B9BF2,C,initial_rl,0,4,0.0,0
TRN-3EDB74A7AA3B9BF2,C,repair_sft,0,4,0.0,0
TRN-3EFBC2321692E1AC,C,base,2,4,0.5,
TRN-3EFBC2321692E1AC,C,initial_rl,0,4,0.0,0
TRN-3EFBC2321692E1AC,C,repair_sft,1,4,0.25,0
TRN-3F08917CB82E0527,C,base,1,4,0.25,
TRN-3F08917CB82E0527,C,initial_rl,2,4,0.5,0
TRN-3F08917CB82E0527,C,repair_sft,3,4,0.75,0
TRN-3F5998E87E4AAC44,C,base,2,4,0.5,
TRN-3F5998E87E4AAC44,C,initial_rl,4,4,1.0,0
TRN-3F5998E87E4AAC44,C,repair_sft,4,4,1.0,0
TRN-3FB641583E1B1F1A,C,base,3,4,0.75,
TRN-3FB641583E1B1F1A,C,initial_rl,4,4,1.0,0
TRN-3FB641583E1B1F1A,C,repair_sft,2,4,0.5,0
TRN-3FC66525F2E45E78,C,base,2,4,0.5,
TRN-3FC66525F2E45E78,C,initial_rl,4,4,1.0,0
TRN-3FC66525F2E45E78,C,repair_sft,3,4,0.75,0
TRN-3FFBF4BED7991A6C,C,base,2,4,0.5,
TRN-3FFBF4BED7991A6C,C,initial_rl,2,4,0.5,0
TRN-3FFBF4BED7991A6C,C,repair_sft,1,4,0.25,0
TRN-405371E4F1116A42,C,base,1,4,0.25,
TRN-405371E4F1116A42,C,initial_rl,0,4,0.0,0
TRN-405371E4F1116A42,C,repair_sft,0,4,0.0,0
TRN-4075F13F5293DFA8,C,base,1,4,0.25,
TRN-4075F13F5293DFA8,C,initial_rl,1,4,0.25,0
TRN-4075F13F5293DFA8,C,repair_sft,1,4,0.25,0
TRN-407B20D722D0A488,C,base,3,4,0.75,
TRN-407B20D722D0A488,C,initial_rl,3,4,0.75,0
TRN-407B20D722D0A488,C,repair_sft,2,4,0.5,0
TRN-40A598E9C0EB1A3A,C,base,1,4,0.25,
TRN-40A598E9C0EB1A3A,C,initial_rl,0,4,0.0,0
TRN-40A598E9C0EB1A3A,C,repair_sft,0,4,0.0,0
TRN-40BA1904A2E11B3E,C,base,2,4,0.5,
TRN-40BA1904A2E11B3E,C,initial_rl,4,4,1.0,0
TRN-40BA1904A2E11B3E,C,repair_sft,4,4,1.0,0
TRN-40C0BCB71889DE7D,C,base,1,4,0.25,
TRN-40C0BCB71889DE7D,C,initial_rl,0,4,0.0,0
TRN-40C0BCB71889DE7D,C,repair_sft,0,4,0.0,0
TRN-40CAFB2C8E574FD1,C,base,1,4,0.25,
TRN-40CAFB2C8E574FD1,C,initial_rl,0,4,0.0,0
TRN-40CAFB2C8E574FD1,C,repair_sft,2,4,0.5,0
TRN-40D21FE28233A007,C,base,2,4,0.5,
TRN-40D21FE28233A007,C,initial_rl,4,4,1.0,0
TRN-40D21FE28233A007,C,repair_sft,4,4,1.0,0
TRN-41118EFF99D4B189,C,base,2,4,0.5,
TRN-41118EFF99D4B189,C,initial_rl,4,4,1.0,0
TRN-41118EFF99D4B189,C,repair_sft,1,4,0.25,0
TRN-4127B5B2BE00B680,C,base,2,4,0.5,
TRN-4127B5B2BE00B680,C,initial_rl,1,4,0.25,0
TRN-4127B5B2BE00B680,C,repair_sft,1,4,0.25,0
TRN-413C86C984315058,C,base,1,4,0.25,
TRN-413C86C984315058,C,initial_rl,0,4,0.0,0
TRN-413C86C984315058,C,repair_sft,0,4,0.0,0
TRN-414C03CB9F8520D1,C,base,1,4,0.25,
TRN-414C03CB9F8520D1,C,initial_rl,1,4,0.25,0
TRN-414C03CB9F8520D1,C,repair_sft,0,4,0.0,0
TRN-4150C1EAC40BE77A,C,base,2,4,0.5,
TRN-4150C1EAC40BE77A,C,initial_rl,3,4,0.75,0
TRN-4150C1EAC40BE77A,C,repair_sft,2,4,0.5,0
TRN-417F9AD27A357E63,C,base,2,4,0.5,
TRN-417F9AD27A357E63,C,initial_rl,2,4,0.5,0
TRN-417F9AD27A357E63,C,repair_sft,1,4,0.25,0
TRN-419990AD31486C91,C,base,1,4,0.25,
TRN-419990AD31486C91,C,initial_rl,1,4,0.25,0
TRN-419990AD31486C91,C,repair_sft,1,4,0.25,0
TRN-41CC5B13DF102FC5,C,base,2,4,0.5,
TRN-41CC5B13DF102FC5,C,initial_rl,3,4,0.75,0
TRN-41CC5B13DF102FC5,C,repair_sft,3,4,0.75,0
TRN-421959DCAD6A1E69,C,base,2,4,0.5,
TRN-421959DCAD6A1E69,C,initial_rl,4,4,1.0,0
TRN-421959DCAD6A1E69,C,repair_sft,4,4,1.0,0
TRN-428E0702EB0B7A5B,C,base,2,4,0.5,
TRN-428E0702EB0B7A5B,C,initial_rl,0,4,0.0,0
TRN-428E0702EB0B7A5B,C,repair_sft,4,4,1.0,0
TRN-42C546BA037361CA,C,base,1,4,0.25,
TRN-42C546BA037361CA,C,initial_rl,1,4,0.25,0
TRN-42C546BA037361CA,C,repair_sft,3,4,0.75,0
TRN-42D5AE72A1EF29F8,C,base,1,4,0.25,
TRN-42D5AE72A1EF29F8,C,initial_rl,2,4,0.5,0
TRN-42D5AE72A1EF29F8,C,repair_sft,3,4,0.75,0
TRN-42DC71B3FF4E34A2,C,base,1,4,0.25,
TRN-42DC71B3FF4E34A2,C,initial_rl,1,4,0.25,0
TRN-42DC71B3FF4E34A2,C,repair_sft,0,4,0.0,0
TRN-432B705558387E2E,C,base,3,4,0.75,
TRN-432B705558387E2E,C,initial_rl,1,4,0.25,0
TRN-432B705558387E2E,C,repair_sft,3,4,0.75,0
TRN-432C3DCC8085DA1F,C,base,3,4,0.75,
TRN-432C3DCC8085DA1F,C,initial_rl,3,4,0.75,0
TRN-432C3DCC8085DA1F,C,repair_sft,4,4,1.0,0
TRN-432CAA6A10639A27,C,base,1,4,0.25,
TRN-432CAA6A10639A27,C,initial_rl,3,4,0.75,0
TRN-432CAA6A10639A27,C,repair_sft,4,4,1.0,0
TRN-434E154D822BF1D6,C,base,2,4,0.5,
TRN-434E154D822BF1D6,C,initial_rl,2,4,0.5,0
TRN-434E154D822BF1D6,C,repair_sft,4,4,1.0,0
TRN-43910A01B497A9C9,C,base,1,4,0.25,
TRN-43910A01B497A9C9,C,initial_rl,0,4,0.0,0
TRN-43910A01B497A9C9,C,repair_sft,1,4,0.25,0
TRN-44196D2C657E606C,C,base,2,4,0.5,
TRN-44196D2C657E606C,C,initial_rl,0,4,0.0,0
TRN-44196D2C657E606C,C,repair_sft,3,4,0.75,0
TRN-44DE5FF7A88DD5C4,C,base,1,4,0.25,
TRN-44DE5FF7A88DD5C4,C,initial_rl,0,4,0.0,0
TRN-44DE5FF7A88DD5C4,C,repair_sft,1,4,0.25,0
TRN-453EBC07D51894BC,C,base,2,4,0.5,
TRN-453EBC07D51894BC,C,initial_rl,0,4,0.0,0
TRN-453EBC07D51894BC,C,repair_sft,3,4,0.75,0
TRN-4546FC044661EC13,C,base,1,4,0.25,
TRN-4546FC044661EC13,C,initial_rl,0,4,0.0,0
TRN-4546FC044661EC13,C,repair_sft,4,4,1.0,0
TRN-4558521C5FD7C145,C,base,1,4,0.25,
TRN-4558521C5FD7C145,C,initial_rl,0,4,0.0,0
TRN-4558521C5FD7C145,C,repair_sft,0,4,0.0,0
TRN-4565828DF85B86F3,C,base,2,4,0.5,
TRN-4565828DF85B86F3,C,initial_rl,1,4,0.25,0
TRN-4565828DF85B86F3,C,repair_sft,3,4,0.75,0
TRN-45805A02BC45EAAF,C,base,1,4,0.25,
TRN-45805A02BC45EAAF,C,initial_rl,1,4,0.25,1
TRN-45805A02BC45EAAF,C,repair_sft,0,4,0.0,0
TRN-45C5810AE3D2FF9E,C,base,1,4,0.25,
TRN-45C5810AE3D2FF9E,C,initial_rl,2,4,0.5,0
TRN-45C5810AE3D2FF9E,C,repair_sft,1,4,0.25,0
TRN-45D64110096836EE,C,base,3,4,0.75,
TRN-45D64110096836EE,C,initial_rl,3,4,0.75,0
TRN-45D64110096836EE,C,repair_sft,3,4,0.75,0
TRN-45E6AB0A9E5DFE3A,C,base,2,4,0.5,
TRN-45E6AB0A9E5DFE3A,C,initial_rl,2,4,0.5,0
TRN-45E6AB0A9E5DFE3A,C,repair_sft,1,4,0.25,0
TRN-461FDFEC3D08785B,C,base,2,4,0.5,
TRN-461FDFEC3D08785B,C,initial_rl,3,4,0.75,0
TRN-461FDFEC3D08785B,C,repair_sft,3,4,0.75,0
TRN-4652FF5D616F28E2,C,base,2,4,0.5,
TRN-4652FF5D616F28E2,C,initial_rl,4,4,1.0,0
TRN-4652FF5D616F28E2,C,repair_sft,4,4,1.0,0
TRN-468AE4AB3B769291,C,base,1,4,0.25,
TRN-468AE4AB3B769291,C,initial_rl,2,4,0.5,0
TRN-468AE4AB3B769291,C,repair_sft,3,4,0.75,0
TRN-46A197B52805BAF2,C,base,1,4,0.25,
TRN-46A197B52805BAF2,C,initial_rl,1,4,0.25,0
TRN-46A197B52805BAF2,C,repair_sft,0,4,0.0,0
TRN-46AAD94CD990B5CE,C,base,1,4,0.25,
TRN-46AAD94CD990B5CE,C,initial_rl,2,4,0.5,0
TRN-46AAD94CD990B5CE,C,repair_sft,1,4,0.25,0
TRN-46B3798B1CF7CC1C,C,base,2,4,0.5,
TRN-46B3798B1CF7CC1C,C,initial_rl,0,4,0.0,0
TRN-46B3798B1CF7CC1C,C,repair_sft,3,4,0.75,0
TRN-46C18B57A3C6FEDC,C,base,2,4,0.5,
TRN-46C18B57A3C6FEDC,C,initial_rl,3,4,0.75,0
TRN-46C18B57A3C6FEDC,C,repair_sft,4,4,1.0,0
TRN-46F63082D3D21C9A,C,base,3,4,0.75,
TRN-46F63082D3D21C9A,C,initial_rl,3,4,0.75,0
TRN-46F63082D3D21C9A,C,repair_sft,3,4,0.75,0
TRN-47024C71B9D6C765,C,base,1,4,0.25,
TRN-47024C71B9D6C765,C,initial_rl,1,4,0.25,0
TRN-47024C71B9D6C765,C,repair_sft,1,4,0.25,0
TRN-47638725E89CEC2F,C,base,1,4,0.25,
TRN-47638725E89CEC2F,C,initial_rl,0,4,0.0,0
TRN-47638725E89CEC2F,C,repair_sft,1,4,0.25,0
TRN-47853C989A4A2672,C,base,2,4,0.5,
TRN-47853C989A4A2672,C,initial_rl,4,4,1.0,0
TRN-47853C989A4A2672,C,repair_sft,3,4,0.75,0
TRN-47965EB1A171A322,C,base,2,4,0.5,
TRN-47965EB1A171A322,C,initial_rl,4,4,1.0,0
TRN-47965EB1A171A322,C,repair_sft,3,4,0.75,0
TRN-47CBE510E46518DD,C,base,1,4,0.25,
TRN-47CBE510E46518DD,C,initial_rl,2,4,0.5,0
TRN-47CBE510E46518DD,C,repair_sft,3,4,0.75,0
TRN-47DA52A14E8FA658,C,base,3,4,0.75,
TRN-47DA52A14E8FA658,C,initial_rl,3,4,0.75,0
TRN-47DA52A14E8FA658,C,repair_sft,0,4,0.0,0
TRN-47DB03903303FB54,C,base,2,4,0.5,
TRN-47DB03903303FB54,C,initial_rl,2,4,0.5,0
TRN-47DB03903303FB54,C,repair_sft,3,4,0.75,0
TRN-485BB43569C29F57,C,base,2,4,0.5,
TRN-485BB43569C29F57,C,initial_rl,0,4,0.0,0
TRN-485BB43569C29F57,C,repair_sft,3,4,0.75,0
TRN-48AA0490D9DBAC44,C,base,1,4,0.25,
TRN-48AA0490D9DBAC44,C,initial_rl,1,4,0.25,0
TRN-48AA0490D9DBAC44,C,repair_sft,0,4,0.0,0
TRN-48AA34281955F5A7,C,base,2,4,0.5,
TRN-48AA34281955F5A7,C,initial_rl,3,4,0.75,0
TRN-48AA34281955F5A7,C,repair_sft,4,4,1.0,0
TRN-4902D6D34D19D1B0,C,base,1,4,0.25,
TRN-4902D6D34D19D1B0,C,initial_rl,4,4,1.0,0
TRN-4902D6D34D19D1B0,C,repair_sft,4,4,1.0,0
TRN-4915D9150BD833DB,C,base,2,4,0.5,
TRN-4915D9150BD833DB,C,initial_rl,3,4,0.75,0
TRN-4915D9150BD833DB,C,repair_sft,3,4,0.75,0
TRN-495D2E988A7EAAC9,C,base,0,4,0.0,
TRN-495D2E988A7EAAC9,C,initial_rl,0,4,0.0,0
TRN-495D2E988A7EAAC9,C,repair_sft,1,4,0.25,0
TRN-49C69412D34D51F1,C,base,1,4,0.25,
TRN-49C69412D34D51F1,C,initial_rl,3,4,0.75,0
TRN-49C69412D34D51F1,C,repair_sft,3,4,0.75,0
TRN-4A0B7855120FDBF0,C,base,1,4,0.25,
TRN-4A0B7855120FDBF0,C,initial_rl,0,4,0.0,0
TRN-4A0B7855120FDBF0,C,repair_sft,2,4,0.5,0
TRN-4A150AEC8BEA7BCA,C,base,0,4,0.0,
TRN-4A150AEC8BEA7BCA,C,initial_rl,0,4,0.0,0
TRN-4A150AEC8BEA7BCA,C,repair_sft,1,4,0.25,0
TRN-4A2424EE06764719,C,base,1,4,0.25,
TRN-4A2424EE06764719,C,initial_rl,3,4,0.75,0
TRN-4A2424EE06764719,C,repair_sft,3,4,0.75,0
TRN-4A2BC27162050F3C,C,base,1,4,0.25,
TRN-4A2BC27162050F3C,C,initial_rl,0,4,0.0,0
TRN-4A2BC27162050F3C,C,repair_sft,0,4,0.0,0
TRN-4A59E49E3A806F0B,C,base,1,4,0.25,
TRN-4A59E49E3A806F0B,C,initial_rl,4,4,1.0,0
TRN-4A59E49E3A806F0B,C,repair_sft,4,4,1.0,0
TRN-4A657A949D8AFD34,C,base,2,4,0.5,
TRN-4A657A949D8AFD34,C,initial_rl,3,4,0.75,0
TRN-4A657A949D8AFD34,C,repair_sft,4,4,1.0,0
TRN-4A82A04CEAB1C52A,C,base,1,4,0.25,
TRN-4A82A04CEAB1C52A,C,initial_rl,1,4,0.25,0
TRN-4A82A04CEAB1C52A,C,repair_sft,4,4,1.0,0
TRN-4A9135581C9546C1,C,base,2,4,0.5,
TRN-4A9135581C9546C1,C,initial_rl,3,4,0.75,0
TRN-4A9135581C9546C1,C,repair_sft,3,4,0.75,0
TRN-4A9811E3D34C16C3,C,base,3,4,0.75,
TRN-4A9811E3D34C16C3,C,initial_rl,0,4,0.0,0
TRN-4A9811E3D34C16C3,C,repair_sft,4,4,1.0,0
TRN-4AA3095887EDD5E8,C,base,1,4,0.25,
TRN-4AA3095887EDD5E8,C,initial_rl,3,4,0.75,0
TRN-4AA3095887EDD5E8,C,repair_sft,2,4,0.5,0
TRN-4AA64EDCFA385B90,C,base,2,4,0.5,
TRN-4AA64EDCFA385B90,C,initial_rl,4,4,1.0,0
TRN-4AA64EDCFA385B90,C,repair_sft,3,4,0.75,0
TRN-4AB8BDEE8557195D,C,base,1,4,0.25,
TRN-4AB8BDEE8557195D,C,initial_rl,1,4,0.25,0
TRN-4AB8BDEE8557195D,C,repair_sft,2,4,0.5,0
TRN-4AC0CC3BD38A3E6E,C,base,1,4,0.25,
TRN-4AC0CC3BD38A3E6E,C,initial_rl,0,4,0.0,0
TRN-4AC0CC3BD38A3E6E,C,repair_sft,2,4,0.5,0
TRN-4ADCF0687F42F59A,C,base,2,4,0.5,
TRN-4ADCF0687F42F59A,C,initial_rl,3,4,0.75,0
TRN-4ADCF0687F42F59A,C,repair_sft,2,4,0.5,0
TRN-4B382785B98168DC,C,base,1,4,0.25,
TRN-4B382785B98168DC,C,initial_rl,2,4,0.5,0
TRN-4B382785B98168DC,C,repair_sft,0,4,0.0,0
TRN-4B4D1D8A55CE530B,C,base,0,4,0.0,
TRN-4B4D1D8A55CE530B,C,initial_rl,0,4,0.0,0
TRN-4B4D1D8A55CE530B,C,repair_sft,1,4,0.25,0
TRN-4B53C2790E84B7A3,C,base,3,4,0.75,
TRN-4B53C2790E84B7A3,C,initial_rl,4,4,1.0,0
TRN-4B53C2790E84B7A3,C,repair_sft,2,4,0.5,0
TRN-4B7369F9EF3D04AA,C,base,3,4,0.75,
TRN-4B7369F9EF3D04AA,C,initial_rl,3,4,0.75,0
TRN-4B7369F9EF3D04AA,C,repair_sft,4,4,1.0,0
TRN-4B7DBA95302F01C0,C,base,0,4,0.0,
TRN-4B7DBA95302F01C0,C,initial_rl,0,4,0.0,0
TRN-4B7DBA95302F01C0,C,repair_sft,0,4,0.0,0
TRN-4B8E02C12D10CEA8,C,base,0,4,0.0,
TRN-4B8E02C12D10CEA8,C,initial_rl,2,4,0.5,0
TRN-4B8E02C12D10CEA8,C,repair_sft,1,4,0.25,0
TRN-4B9500176BDCE72A,C,base,2,4,0.5,
TRN-4B9500176BDCE72A,C,initial_rl,3,4,0.75,0
TRN-4B9500176BDCE72A,C,repair_sft,2,4,0.5,0
TRN-4B9B12D68EE8011F,C,base,1,4,0.25,
TRN-4B9B12D68EE8011F,C,initial_rl,1,4,0.25,0
TRN-4B9B12D68EE8011F,C,repair_sft,3,4,0.75,0
TRN-4B9DCC1879851B47,C,base,1,4,0.25,
TRN-4B9DCC1879851B47,C,initial_rl,0,4,0.0,0
TRN-4B9DCC1879851B47,C,repair_sft,0,4,0.0,0
TRN-4BAFAAB7316C6E83,C,base,3,4,0.75,
TRN-4BAFAAB7316C6E83,C,initial_rl,3,4,0.75,0
TRN-4BAFAAB7316C6E83,C,repair_sft,2,4,0.5,0
TRN-4C211F2212B17B53,C,base,2,4,0.5,
TRN-4C211F2212B17B53,C,initial_rl,4,4,1.0,0
TRN-4C211F2212B17B53,C,repair_sft,3,4,0.75,0
TRN-4C31B4C64E00E1C1,C,base,3,4,0.75,
TRN-4C31B4C64E00E1C1,C,initial_rl,2,4,0.5,0
TRN-4C31B4C64E00E1C1,C,repair_sft,3,4,0.75,0
TRN-4C406CEA37A4EFB3,C,base,3,4,0.75,
TRN-4C406CEA37A4EFB3,C,initial_rl,1,4,0.25,0
TRN-4C406CEA37A4EFB3,C,repair_sft,3,4,0.75,0
TRN-4CD568B85BCAA3C3,C,base,3,4,0.75,
TRN-4CD568B85BCAA3C3,C,initial_rl,3,4,0.75,0
TRN-4CD568B85BCAA3C3,C,repair_sft,3,4,0.75,0
TRN-4CD80D6EC14C65D4,C,base,2,4,0.5,
TRN-4CD80D6EC14C65D4,C,initial_rl,3,4,0.75,0
TRN-4CD80D6EC14C65D4,C,repair_sft,3,4,0.75,0
TRN-4D08EC403CA1F4DC,C,base,1,4,0.25,
TRN-4D08EC403CA1F4DC,C,initial_rl,0,4,0.0,0
TRN-4D08EC403CA1F4DC,C,repair_sft,1,4,0.25,0
TRN-4D099DB65225CE68,C,base,1,4,0.25,
TRN-4D099DB65225CE68,C,initial_rl,1,4,0.25,0
TRN-4D099DB65225CE68,C,repair_sft,2,4,0.5,0
TRN-4D3DD25E8E38BC8C,C,base,2,4,0.5,
TRN-4D3DD25E8E38BC8C,C,initial_rl,3,4,0.75,0
TRN-4D3DD25E8E38BC8C,C,repair_sft,0,4,0.0,0
TRN-4D56B5972084E635,C,base,0,4,0.0,
TRN-4D56B5972084E635,C,initial_rl,0,4,0.0,0
TRN-4D56B5972084E635,C,repair_sft,0,4,0.0,0
TRN-4DA4FEDA516D5E00,C,base,1,4,0.25,
TRN-4DA4FEDA516D5E00,C,initial_rl,4,4,1.0,0
TRN-4DA4FEDA516D5E00,C,repair_sft,4,4,1.0,0
TRN-4DB53CCF5B4C9579,C,base,2,4,0.5,
TRN-4DB53CCF5B4C9579,C,initial_rl,3,4,0.75,0
TRN-4DB53CCF5B4C9579,C,repair_sft,3,4,0.75,0
TRN-4DB797206DAB2D50,C,base,1,4,0.25,
TRN-4DB797206DAB2D50,C,initial_rl,0,4,0.0,0
TRN-4DB797206DAB2D50,C,repair_sft,1,4,0.25,0
TRN-4DE8DDFD1BDBB283,C,base,3,4,0.75,
TRN-4DE8DDFD1BDBB283,C,initial_rl,3,4,0.75,0
TRN-4DE8DDFD1BDBB283,C,repair_sft,4,4,1.0,0
TRN-4E1B4F175A08F6C0,C,base,2,4,0.5,
TRN-4E1B4F175A08F6C0,C,initial_rl,1,4,0.25,0
TRN-4E1B4F175A08F6C0,C,repair_sft,4,4,1.0,0
TRN-4E27EE81D566E57C,C,base,1,4,0.25,
TRN-4E27EE81D566E57C,C,initial_rl,1,4,0.25,0
TRN-4E27EE81D566E57C,C,repair_sft,0,4,0.0,0
TRN-4E54FD5607DB5076,C,base,3,4,0.75,
TRN-4E54FD5607DB5076,C,initial_rl,4,4,1.0,0
TRN-4E54FD5607DB5076,C,repair_sft,4,4,1.0,0
TRN-4E676D5D7E932F5D,C,base,1,4,0.25,
